11.455034460510063,77.43649330022532
11.454995986035733, 77.4365899814642
11.454999929208766, 77.43668251767492
11.45500912994563, 77.4370566858313
11.45504330410851, 77.43754887118394
11.455060391190806, 77.43816041484072
11.455051190455606, 77.43858420386371
11.455097194128605, 77.43867271676092
11.455495454193843, 77.438887293484
11.455876626659528, 77.43926146164037
11.456130303237178, 77.43955382242461
11.456838756276584, 77.44008489980864
11.45751434806683, 77.44085737600557
11.45832137583162, 77.44217702284108
11.458941760422622, 77.4435556782738
11.459357101892008, 77.44430267348694
11.459533227516816, 77.44491689934938
11.459606832232915, 77.44495981469393
11.460136522685872, 77.44489678278208
11.460691185077021, 77.44476803674993
11.46163358289534, 77.4446392907177
11.462863821344758, 77.44459771647803
11.464644766027106, 77.44492226376845
11.465367655506265, 77.44502821102472
11.46555823514883, 77.44491153493286
11.465944651405986, 77.44447165265403
11.46612603028729, 77.44416185751278
11.46635209655285, 77.44360127582969
11.466818686236236, 77.44332903161504
11.467128869378227, 77.44321637883624
11.468536518235522, 77.44328745737486
11.470204395633527, 77.44326331749339
11.470673607598473, 77.44306483402622
11.47054611871, 77.44222530260429
11.470369790097116, 77.44059766495171
11.470595852959791, 77.43826146090127
11.470799572253364, 77.43736828529654
11.471122894179675, 77.43703569137946
11.47185365294687, 77.43688414657028
11.473626655112904, 77.43708933556032
11.474952785102047, 77.43751312458356
11.476550967194143, 77.4378671761757
11.478433099472456, 77.43616691377163
11.47966720755084, 77.43463537242422
11.481926439359984, 77.43513962771945
11.484227709236604, 77.4355540290118
11.486581579773214, 77.43513763157999
11.489349352247366, 77.43504071276988
11.492631322030684, 77.43707526885507
11.494994398232466, 77.43756923012675
11.497879941176517, 77.438696337144
11.499919206147812, 77.44219605927127
11.501292833379704, 77.44252179197458
11.504886760551441, 77.44220577794138
11.507790335386092, 77.44366706762756
11.511036505018518, 77.44521670023877
11.514996726290137, 77.44719880076299
11.516850619913576, 77.44796560041368
11.516874273761577, 77.44823918573233
11.516427478517775, 77.44924635521738
11.515958689762714, 77.450411943778
11.516165004468727, 77.45052191434725
11.516887348753547, 77.45031820252629
11.517396579959152, 77.45032295351436
